sID,sNR,cond,run,block,gtnum,gkind,gcolor,gint,gintVal,gtheButton,gresp,gRT,geval,gpairKind,gpairCorr,gpairRelate,gprevInt
15_C,11,1,8,64,3,0,32899464,0,0,1,1,583,1,1,1,1,0
15_C,11,1,8,64,4,0,32899464,0,0,1,1,593,1,1,1,3,0
15_C,11,1,8,64,5,0,32899464,0,0,2,2,607,1,1,1,1,0
15_C,11,1,8,64,6,0,32899464,0,0,1,1,802,2,1,2,1,0
15_C,11,1,8,64,7,0,32899464,0,0,2,2,552,1,1,5,1,0
15_C,11,1,8,64,8,0,32899464,0,0,2,2,499,1,1,1,3,0
15_C,11,1,8,64,9,0,32899464,0,0,1,1,630,1,1,1,1,0
15_C,11,1,8,64,10,0,32899464,0,0,1,1,593,1,1,1,3,0
15_C,11,1,8,64,11,0,32899464,0,0,2,2,606,1,1,1,1,0
15_C,11,1,8,64,12,0,32899464,0,0,1,1,661,1,1,1,1,0
16_D,12,1,1,1,1,0,32899472,0,0,1,1,857,2,3,5,1,99
16_D,12,1,1,1,2,0,32899472,0,0,1,1,480,1,1,5,2,0
16_D,12,1,1,1,3,0,32899472,0,0,2,2,615,1,1,1,1,0
16_D,12,1,1,1,4,0,32899472,0,0,2,2,378,1,1,1,3,0
16_D,12,1,1,1,5,0,32899472,0,0,1,2,761,4,1,4,1,0
16_D,12,1,1,1,6,0,32899472,0,0,2,2,556,1,1,5,1,0
16_D,12,1,1,1,7,0,32899472,0,0,2,2,462,1,1,1,3,0
16_D,12,1,1,1,8,0,32899472,0,0,2,2,772,2,1,2,2,0
16_D,12,1,1,1,9,0,32899472,0,0,1,1,596,1,1,5,1,0
16_D,12,1,1,1,10,0,32899472,0,0,2,2,571,1,1,1,1,0
16_D,12,1,1,1,11,0,32899472,0,0,2,2,437,1,1,1,3,0
16_D,12,1,1,1,12,0,32899472,0,0,1,1,591,1,1,1,1,0
16_D,12,2,1,2,1,0,32899488,0,0,2,2,769,2,3,5,1,99
16_D,12,2,1,2,2,1,3,2,300,2,2,599,2,2,5,2,0
16_D,12,2,1,2,3,0,3,0,0,1,1,657,1,3,5,1,2
16_D,12,2,1,2,4,0,3,0,0,1,1,433,1,1,1,3,0
16_D,12,2,1,2,5,1,3,1,250,2,2,483,2,2,2,1,0
16_D,12,2,1,2,6,0,3,0,0,2,2,1179,2,3,5,2,1
16_D,12,2,1,2,7,0,3,0,0,1,1,562,1,1,5,1,0
16_D,12,2,1,2,8,0,3,0,0,1,1,490,1,1,1,3,0
16_D,12,2,1,2,9,0,3,0,0,2,1,588,3,1,4,1,0
16_D,12,2,1,2,10,0,3,0,0,1,1,642,1,1,5,1,0
16_D,12,2,1,2,11,1,4,2,250,1,0,0,1,2,1,2,0
16_D,12,2,1,2,12,0,4,0,0,2,2,620,1,3,1,1,2
16_D,12,2,1,3,1,1,3,2,300,2,0,0,1,4,5,1,0
16_D,12,2,1,3,2,0,3,0,0,2,2,1571,2,3,2,3,2
16_D,12,2,1,3,3,1,3,1,200,2,2,504,2,2,5,3,0
16_D,12,2,1,3,4,1,4,2,350,1,1,711,2,4,5,1,1
16_D,12,2,1,3,5,0,4,0,0,1,1,788,2,3,5,3,2
16_D,12,2,1,3,6,0,4,0,0,2,2,755,2,1,5,1,0
16_D,12,2,1,3,7,0,4,0,0,2,2,601,1,1,5,2,0
16_D,12,2,1,3,8,0,4,0,0,1,1,681,1,1,1,1,0
16_D,12,2,1,3,9,0,4,0,0,2,2,684,1,1,1,1,0
16_D,12,2,1,3,10,0,4,0,0,1,1,585,1,1,1,1,0
16_D,12,2,1,3,11,0,4,0,0,2,2,703,2,1,2,1,0
16_D,12,2,1,3,12,1,2,2,300,1,1,546,2,2,5,1,0
16_D,12,2,1,4,1,0,2,0,0,2,2,1017,2,3,5,1,2
16_D,12,2,1,4,2,0,2,0,0,1,1,1038,2,1,5,1,0
16_D,12,2,1,4,3,1,3,2,250,2,2,512,2,2,5,1,0
16_D,12,2,1,4,4,0,3,0,0,2,2,612,1,3,5,2,2
16_D,12,2,1,4,5,0,3,0,0,1,1,549,1,1,1,1,0
16_D,12,2,1,4,6,0,3,0,0,1,1,384,1,1,1,3,0
16_D,12,2,1,4,7,0,3,0,0,2,2,537,1,1,1,1,0
16_D,12,2,1,4,8,1,3,1,150,2,0,0,1,2,1,3,0
16_D,12,2,1,4,9,0,3,0,0,1,1,619,1,3,1,1,1
16_D,12,2,1,4,10,1,4,2,200,1,0,0,1,2,1,3,0
16_D,12,2,1,4,11,0,4,0,0,1,1,668,1,3,1,2,2
16_D,12,2,1,4,12,1,2,2,250,1,1,558,2,2,2,3,0
16_D,12,1,1,5,1,0,32899472,0,0,1,1,733,2,3,5,1,0
16_D,12,1,1,5,2,0,32899472,0,0,2,2,557,1,1,5,1,0
16_D,12,1,1,5,3,0,32899472,0,0,1,1,576,1,1,1,1,0
16_D,12,1,1,5,4,0,32899472,0,0,2,2,744,2,1,2,1,0
16_D,12,1,1,5,5,0,32899472,0,0,1,1,691,1,1,5,1,0
16_D,12,1,1,5,6,0,32899472,0,0,2,2,565,1,1,1,1,0
16_D,12,1,1,5,7,0,32899472,0,0,2,2,924,2,1,2,2,0
16_D,12,1,1,5,8,0,32899472,0,0,1,1,528,1,1,5,1,0
16_D,12,1,1,5,9,0,32899472,0,0,2,2,524,1,1,1,1,0
16_D,12,1,1,5,10,0,32899472,0,0,2,2,587,1,1,1,2,0
16_D,12,1,1,5,11,0,32899472,0,0,2,1,568,3,1,4,2,0
16_D,12,1,1,5,12,0,32899472,0,0,1,1,576,1,1,5,1,0
16_D,12,1,1,6,1,0,32899472,0,0,2,2,747,2,3,5,1,0
16_D,12,1,1,6,2,0,32899472,0,0,1,1,594,1,1,5,1,0
16_D,12,1,1,6,3,0,32899472,0,0,1,1,494,1,1,1,3,0
16_D,12,1,1,6,4,0,32899472,0,0,1,1,538,1,1,1,2,0
16_D,12,1,1,6,5,0,32899472,0,0,2,2,525,1,1,1,1,0
16_D,12,1,1,6,6,0,32899472,0,0,1,1,557,1,1,1,1,0
16_D,12,1,1,6,7,0,32899472,0,0,1,1,474,1,1,1,3,0
16_D,12,1,1,6,8,0,32899472,0,0,1,1,429,1,1,1,3,0
16_D,12,1,1,6,9,0,32899472,0,0,2,2,703,2,1,2,1,0
16_D,12,1,1,6,10,0,32899472,0,0,2,2,388,1,1,5,3,0
16_D,12,1,1,6,11,0,32899472,0,0,2,1,512,3,1,4,2,0
16_D,12,1,1,6,12,0,32899472,0,0,1,1,515,1,1,5,1,0
16_D,12,2,1,7,1,0,2,0,0,1,1,619,1,3,5,1,2
16_D,12,2,1,7,2,0,2,0,0,1,1,411,1,1,1,3,0
16_D,12,2,1,7,3,1,3,2,200,2,2,544,2,2,2,1,0
16_D,12,2,1,7,4,1,3,1,150,2,0,0,1,4,5,3,2
16_D,12,2,1,7,5,1,4,2,150,1,0,0,1,4,1,1,1
16_D,12,2,1,7,6,0,4,0,0,1,1,653,1,3,1,2,2
16_D,12,2,1,7,7,0,4,0,0,2,1,925,4,1,4,1,0
16_D,12,2,1,7,8,0,4,0,0,1,2,1422,4,1,5,1,0
16_D,12,2,1,7,9,0,4,0,0,1,1,803,2,1,5,2,0
16_D,12,2,1,7,10,0,4,0,0,1,1,499,1,1,5,2,0
16_D,12,2,1,7,11,0,4,0,0,2,2,894,2,1,2,1,0
16_D,12,2,1,7,12,0,4,0,0,1,1,569,1,1,5,1,0
16_D,12,1,1,8,1,0,32899472,0,0,1,2,717,4,3,5,1,0
16_D,12,1,1,8,2,0,32899472,0,0,2,2,569,1,1,5,1,0
16_D,12,1,1,8,3,0,32899472,0,0,1,1,646,1,1,1,1,0
16_D,12,1,1,8,4,0,32899472,0,0,1,1,498,1,1,1,3,0
16_D,12,1,1,8,5,0,32899472,0,0,1,1,532,1,1,1,2,0
16_D,12,1,1,8,6,0,32899472,0,0,2,2,567,1,1,1,1,0
16_D,12,1,1,8,7,0,32899472,0,0,1,1,539,1,1,1,1,0
16_D,12,1,1,8,8,0,32899472,0,0,2,2,708,2,1,2,1,0
16_D,12,1,1,8,9,0,32899472,0,0,1,1,735,2,1,5,1,0
16_D,12,1,1,8,10,0,32899472,0,0,2,2,470,1,1,5,1,0
16_D,12,1,1,8,11,0,32899472,0,0,1,1,508,1,1,1,1,0
16_D,12,1,1,8,12,0,32899472,0,0,2,2,391,1,1,1,1,0
16_D,12,2,2,9,1,0,32899464,0,0,1,1,1014,2,3,5,1,99
16_D,12,2,2,9,2,0,32899464,0,0,1,1,464,1,1,5,2,0
16_D,12,2,2,9,3,0,32899464,0,0,2,2,562,1,1,1,1,0
16_D,12,2,2,9,4,0,32899464,0,0,2,2,484,1,1,1,3,0
16_D,12,2,2,9,5,0,32899464,0,0,2,2,650,1,1,1,2,0
16_D,12,2,2,9,6,0,32899464,0,0,2,2,413,1,1,1,2,0
16_D,12,2,2,9,7,0,32899464,0,0,2,2,466,1,1,1,3,0
16_D,12,2,2,9,8,1,2,2,300,1,1,578,2,2,2,1,0
16_D,12,2,2,9,9,0,2,0,0,1,1,451,1,3,5,3,2
16_D,12,2,2,9,10,0,2,0,0,1,1,472,1,1,1,2,0
16_D,12,2,2,9,11,0,2,0,0,1,1,429,1,1,1,3,0
16_D,12,2,2,9,12,0,2,0,0,1,2,509,3,1,4,2,0
16_D,12,2,2,10,1,1,2,2,250,1,1,643,2,4,5,1,0
16_D,12,2,2,10,2,1,3,2,200,2,0,0,1,4,5,1,2
16_D,12,2,2,10,3,1,2,2,250,1,0,0,1,4,1,1,2
16_D,12,2,2,10,4,0,2,0,0,1,1,559,1,3,1,2,2
16_D,12,2,2,10,5,0,2,0,0,2,2,639,1,1,1,1,0
16_D,12,2,2,10,6,0,2,0,0,1,1,639,1,1,1,1,0
16_D,12,2,2,10,7,1,4,1,250,1,0,0,1,2,1,2,0
16_D,12,2,2,10,8,0,4,0,0,2,2,441,1,3,1,1,1
16_D,12,2,2,10,9,1,2,1,250,1,1,575,2,2,2,1,0
16_D,12,2,2,10,10,0,2,0,0,2,2,600,1,3,5,1,1
16_D,12,2,2,10,11,1,1,1,200,2,2,981,2,2,2,3,0
16_D,12,2,2,10,12,0,1,0,0,2,2,931,2,3,5,2,1
16_D,12,2,2,11,1,1,2,2,300,1,1,1004,2,4,5,1,0
16_D,12,2,2,11,2,1,3,2,250,2,0,0,1,4,5,1,2
16_D,12,2,2,11,3,0,3,0,0,2,2,665,1,3,1,2,2
16_D,12,2,2,11,4,0,3,0,0,2,2,424,1,1,1,3,0
16_D,12,2,2,11,5,1,2,2,300,1,1,492,2,2,2,1,0
16_D,12,2,2,11,6,0,2,0,0,2,2,560,1,3,5,1,2
16_D,12,2,2,11,7,0,2,0,0,2,2,627,1,1,1,2,0
16_D,12,2,2,11,8,0,2,0,0,2,2,484,1,1,1,2,0
16_D,12,2,2,11,9,0,2,0,0,1,1,600,1,1,1,1,0
16_D,12,2,2,11,10,1,4,1,150,1,0,0,1,2,1,2,0
16_D,12,2,2,11,11,1,2,1,150,1,0,0,1,4,1,2,1
16_D,12,2,2,11,12,0,2,0,0,1,1,647,1,3,1,2,1
16_D,12,1,2,12,1,0,32899464,0,0,1,1,615,1,3,5,1,99
16_D,12,1,2,12,2,0,32899464,0,0,2,2,598,1,1,1,1,0
16_D,12,1,2,12,3,0,32899464,0,0,1,1,635,1,1,1,1,0
16_D,12,1,2,12,4,0,32899464,0,0,1,1,484,1,1,1,2,0
16_D,12,1,2,12,5,0,32899464,0,0,1,1,576,1,1,1,3,0
16_D,12,1,2,12,6,0,32899464,0,0,1,1,493,1,1,1,2,0
16_D,12,1,2,12,7,0,32899464,0,0,2,1,449,3,1,4,1,0
16_D,12,1,2,12,8,0,32899464,0,0,1,1,514,1,1,5,1,0
16_D,12,1,2,12,9,0,32899464,0,0,2,2,674,1,1,1,1,0
16_D,12,1,2,12,10,0,32899464,0,0,2,2,511,1,1,1,2,0
16_D,12,1,2,12,11,0,32899464,0,0,2,2,408,1,1,1,2,0
16_D,12,1,2,12,12,0,32899464,0,0,2,2,436,1,1,1,3,0
16_D,12,1,2,13,1,0,32899464,0,0,2,2,891,2,3,5,1,0
16_D,12,1,2,13,2,0,32899464,0,0,1,1,588,1,1,5,1,0
16_D,12,1,2,13,3,0,32899464,0,0,2,2,608,1,1,1,1,0
16_D,12,1,2,13,4,0,32899464,0,0,1,1,563,1,1,1,1,0
16_D,12,1,2,13,5,0,32899464,0,0,2,2,658,1,1,1,1,0
16_D,12,1,2,13,6,0,32899464,0,0,2,1,499,3,1,4,2,0
16_D,12,1,2,13,7,0,32899464,0,0,2,2,577,1,1,5,3,0
16_D,12,1,2,13,8,0,32899464,0,0,1,1,679,1,1,1,1,0
16_D,12,1,2,13,9,0,32899464,0,0,2,2,669,1,1,1,1,0
16_D,12,1,2,13,10,0,32899464,0,0,2,2,432,1,1,1,3,0
16_D,12,1,2,13,11,0,32899464,0,0,1,1,610,1,1,1,1,0
16_D,12,1,2,13,12,0,32899464,0,0,2,2,651,1,1,1,1,0
16_D,12,1,2,14,1,0,32899464,0,0,1,1,942,2,3,5,1,0
16_D,12,1,2,14,2,0,32899464,0,0,2,2,521,1,1,5,1,0
16_D,12,1,2,14,3,0,32899464,0,0,1,1,653,1,1,1,1,0
16_D,12,1,2,14,4,0,32899464,0,0,2,2,573,1,1,1,1,0
16_D,12,1,2,14,5,0,32899464,0,0,1,1,853,2,1,2,1,0
16_D,12,1,2,14,6,0,32899464,0,0,2,2,554,1,1,5,1,0
16_D,12,1,2,14,7,0,32899464,0,0,1,1,634,1,1,1,1,0
16_D,12,1,2,14,8,0,32899464,0,0,2,2,804,2,1,2,1,0
16_D,12,1,2,14,9,0,32899464,0,0,2,2,702,2,1,5,2,0
16_D,12,1,2,14,10,0,32899464,0,0,2,2,558,1,1,5,3,0
16_D,12,1,2,14,11,0,32899464,0,0,1,1,575,1,1,1,1,0
16_D,12,1,2,14,12,0,32899464,0,0,1,1,656,1,1,1,2,0
16_D,12,1,2,15,1,0,32899464,0,0,1,1,838,2,3,5,1,0
16_D,12,1,2,15,2,0,32899464,0,0,2,2,585,1,1,5,1,0
16_D,12,1,2,15,3,0,32899464,0,0,2,2,590,1,1,1,2,0
16_D,12,1,2,15,4,0,32899464,0,0,1,1,605,1,1,1,1,0
16_D,12,1,2,15,5,0,32899464,0,0,2,2,645,1,1,1,1,0
16_D,12,1,2,15,6,0,32899464,0,0,2,2,590,1,1,1,2,0
16_D,12,1,2,15,7,0,32899464,0,0,1,1,655,1,1,1,1,0
16_D,12,1,2,15,8,0,32899464,0,0,2,2,942,2,1,2,1,0
16_D,12,1,2,15,9,0,32899464,0,0,1,2,454,3,1,5,1,0
16_D,12,1,2,15,10,0,32899464,0,0,1,1,1035,2,1,5,2,0
16_D,12,1,2,15,11,0,32899464,0,0,2,2,790,2,1,5,1,0
16_D,12,1,2,15,12,0,32899464,0,0,2,2,406,1,1,5,3,0
16_D,12,2,2,16,1,1,2,2,250,1,0,0,1,4,5,1,0
16_D,12,2,2,16,2,0,2,0,0,2,2,590,1,3,1,1,2
16_D,12,2,2,16,3,0,2,0,0,2,2,495,1,1,1,2,0
16_D,12,2,2,16,4,0,2,0,0,1,1,504,1,1,1,1,0
16_D,12,2,2,16,5,0,2,0,0,1,1,453,1,1,1,3,0
16_D,12,2,2,16,6,0,2,0,0,1,1,489,1,1,1,2,0
16_D,12,2,2,16,7,0,2,0,0,1,1,483,1,1,1,2,0
16_D,12,2,2,16,8,1,3,2,300,2,2,534,2,2,2,1,0
16_D,12,2,2,16,9,0,3,0,0,2,2,1034,2,3,5,2,2
16_D,12,2,2,16,10,0,3,0,0,1,1,570,1,1,5,1,0
16_D,12,2,2,16,11,0,3,0,0,1,1,386,1,1,1,3,0
16_D,12,2,2,16,12,1,2,2,250,1,1,530,2,2,2,2,0
16_D,12,2,3,17,1,1,3,1,250,2,0,0,1,4,5,1,99
16_D,12,2,3,17,2,1,2,2,300,1,1,577,2,4,2,1,1
16_D,12,2,3,17,3,0,2,0,0,2,2,677,1,3,5,1,2
16_D,12,2,3,17,4,1,4,2,250,1,1,563,2,2,2,1,0
16_D,12,2,3,17,5,1,2,2,200,1,0,0,1,4,5,2,2
16_D,12,2,3,17,6,0,2,0,0,2,2,924,2,3,2,1,2
16_D,12,2,3,17,7,1,4,1,250,1,0,0,1,2,5,1,0
16_D,12,2,3,17,8,1,3,2,250,2,2,699,2,4,2,1,1
16_D,12,2,3,17,9,1,1,2,200,2,0,0,1,4,5,2,2
16_D,12,2,3,17,10,1,1,1,300,2,0,0,1,4,1,3,2
16_D,12,2,3,17,11,0,1,0,0,2,2,720,2,3,2,3,1
16_D,12,2,3,17,12,0,1,0,0,1,1,542,1,1,5,1,0
16_D,12,1,3,18,1,0,32899472,0,0,1,1,843,2,3,5,1,99
16_D,12,1,3,18,2,0,32899472,0,0,2,2,455,1,1,5,1,0
16_D,12,1,3,18,3,0,32899472,0,0,2,2,509,1,1,1,3,0
16_D,12,1,3,18,4,0,32899472,0,0,2,2,502,1,1,1,2,0
16_D,12,1,3,18,5,0,32899472,0,0,2,2,565,1,1,1,2,0
16_D,12,1,3,18,6,0,32899472,0,0,1,1,522,1,1,1,1,0
16_D,12,1,3,18,7,0,32899472,0,0,1,1,396,1,1,1,3,0
16_D,12,1,3,18,8,0,32899472,0,0,2,2,621,1,1,1,1,0
16_D,12,1,3,18,9,0,32899472,0,0,1,1,457,1,1,1,1,0
16_D,12,1,3,18,10,0,32899472,0,0,2,1,391,3,1,4,1,0
16_D,12,1,3,18,11,0,32899472,0,0,1,1,676,1,1,5,1,0
16_D,12,1,3,18,12,0,32899472,0,0,1,1,446,1,1,1,3,0
16_D,12,1,3,19,1,0,32899472,0,0,2,2,781,2,3,5,1,0
16_D,12,1,3,19,2,0,32899472,0,0,2,2,597,1,1,5,2,0
16_D,12,1,3,19,3,0,32899472,0,0,1,1,530,1,1,1,1,0
16_D,12,1,3,19,4,0,32899472,0,0,1,1,522,1,1,1,2,0
16_D,12,1,3,19,5,0,32899472,0,0,2,2,553,1,1,1,1,0
16_D,12,1,3,19,6,0,32899472,0,0,1,1,869,2,1,2,1,0
16_D,12,1,3,19,7,0,32899472,0,0,1,1,525,1,1,5,2,0
16_D,12,1,3,19,8,0,32899472,0,0,1,1,474,1,1,1,3,0
16_D,12,1,3,19,9,0,32899472,0,0,2,2,487,1,1,1,1,0
16_D,12,1,3,19,10,0,32899472,0,0,2,2,611,1,1,1,2,0
16_D,12,1,3,19,11,0,32899472,0,0,2,2,385,1,1,1,3,0
16_D,12,1,3,19,12,0,32899472,0,0,1,1,551,1,1,1,1,0
16_D,12,2,3,20,1,1,3,1,300,2,1,601,3,4,5,1,0
16_D,12,2,3,20,2,1,2,2,250,1,0,0,1,4,5,1,1
16_D,12,2,3,20,3,1,4,2,300,1,1,620,2,4,2,2,2
16_D,12,2,3,20,4,1,2,2,250,1,0,0,1,4,5,2,2
16_D,12,2,3,20,5,0,2,0,0,2,1,1050,4,3,4,1,2
16_D,12,2,3,20,6,0,2,0,0,1,1,647,1,1,5,1,0
16_D,12,2,3,20,7,1,4,1,250,1,0,0,1,2,1,3,0
16_D,12,2,3,20,8,0,4,0,0,2,2,656,1,3,1,1,1
16_D,12,2,3,20,9,0,4,0,0,1,1,928,2,1,2,1,0
16_D,12,2,3,20,10,1,3,2,300,2,2,620,2,2,5,1,0
16_D,12,2,3,20,11,0,3,0,0,2,2,623,1,3,5,2,2
16_D,12,2,3,20,12,0,3,0,0,2,2,445,1,1,1,3,0
16_D,12,1,3,21,1,0,32899472,0,0,1,1,670,1,3,5,1,0
16_D,12,1,3,21,2,0,32899472,0,0,2,2,515,1,1,1,1,0
16_D,12,1,3,21,3,0,32899472,0,0,2,2,610,1,1,1,2,0
16_D,12,1,3,21,4,0,32899472,0,0,1,1,502,1,1,1,1,0
16_D,12,1,3,21,5,0,32899472,0,0,1,1,405,1,1,1,3,0
16_D,12,1,3,21,6,0,32899472,0,0,2,2,723,2,1,2,1,0
16_D,12,1,3,21,7,0,32899472,0,0,1,1,873,2,1,5,1,0
16_D,12,1,3,21,8,0,32899472,0,0,1,1,492,1,1,5,2,0
16_D,12,1,3,21,9,0,32899472,0,0,2,2,825,2,1,2,1,0
16_D,12,1,3,21,10,0,32899472,0,0,2,2,461,1,1,5,3,0
16_D,12,1,3,21,11,0,32899472,0,0,1,1,1261,2,1,2,1,0
16_D,12,1,3,21,12,0,32899472,0,0,1,1,501,1,1,5,3,0
16_D,12,2,3,22,1,0,3,0,0,1,1,526,1,3,5,1,0
16_D,12,2,3,22,2,0,3,0,0,1,1,468,1,1,1,2,0
16_D,12,2,3,22,3,0,3,0,0,2,2,585,1,1,1,1,0
16_D,12,2,3,22,4,0,3,0,0,1,1,646,1,1,1,1,0
16_D,12,2,3,22,5,1,3,1,250,2,2,577,2,2,2,1,0
16_D,12,2,3,22,6,0,3,0,0,1,1,567,1,3,5,1,1
16_D,12,2,3,22,7,0,3,0,0,2,2,943,2,1,2,1,0
16_D,12,2,3,22,8,1,2,2,250,1,1,462,2,2,5,1,0
16_D,12,2,3,22,9,0,2,0,0,2,2,706,2,3,5,1,2
16_D,12,2,3,22,10,1,4,2,200,1,0,0,1,2,5,1,0
16_D,12,2,3,22,11,0,4,0,0,2,2,878,2,3,2,1,2
16_D,12,2,3,22,12,0,4,0,0,2,2,525,1,1,5,2,0
16_D,12,1,3,23,1,0,32899472,0,0,2,2,580,1,3,5,1,0
16_D,12,1,3,23,2,0,32899472,0,0,1,1,579,1,1,1,1,0
16_D,12,1,3,23,3,0,32899472,0,0,2,2,601,1,1,1,1,0
16_D,12,1,3,23,4,0,32899472,0,0,2,2,472,1,1,1,3,0
16_D,12,1,3,23,5,0,32899472,0,0,2,0,0,5,1,3,3,0
16_D,12,1,3,23,6,0,32899472,0,0,1,1,639,1,1,5,1,0
16_D,12,1,3,23,7,0,32899472,0,0,2,2,516,1,1,1,1,0
16_D,12,1,3,23,8,0,32899472,0,0,2,2,513,1,1,1,2,0
16_D,12,1,3,23,9,0,32899472,0,0,2,2,467,1,1,1,2,0
16_D,12,1,3,23,10,0,32899472,0,0,1,1,439,1,1,1,1,0
16_D,12,1,3,23,11,0,32899472,0,0,2,2,408,1,1,1,1,0
16_D,12,1,3,23,12,0,32899472,0,0,2,2,469,1,1,1,3,0
16_D,12,2,3,24,1,0,4,0,0,2,0,0,5,3,5,1,0
16_D,12,2,3,24,2,0,4,0,0,1,1,498,1,1,5,1,0
16_D,12,2,3,24,3,1,3,1,200,2,0,0,1,2,1,1,0
16_D,12,2,3,24,4,0,3,0,0,1,1,604,1,3,1,1,1
16_D,12,2,3,24,5,1,2,2,250,1,1,409,2,2,2,3,0
16_D,12,2,3,24,6,1,4,2,200,1,0,0,1,4,5,2,2
16_D,12,2,3,24,7,1,2,2,250,1,0,0,1,4,1,2,2
16_D,12,2,3,24,8,0,2,0,0,2,2,619,1,3,1,1,2
16_D,12,2,3,24,9,1,4,1,200,1,0,0,1,2,1,1,0
16_D,12,2,3,24,10,0,4,0,0,1,1,969,2,3,2,3,1
16_D,12,2,3,24,11,0,4,0,0,1,1,1039,2,1,5,2,0
16_D,12,2,3,24,12,0,4,0,0,1,1,442,1,1,5,3,0
16_D,12,2,4,25,1,0,32899464,0,0,2,1,779,4,3,5,1,99
16_D,12,2,4,25,2,0,32899464,0,0,1,1,516,1,1,5,1,0
16_D,12,2,4,25,3,1,3,2,300,2,2,925,2,2,2,1,0
16_D,12,2,4,25,4,0,3,0,0,1,1,572,1,3,5,1,2
16_D,12,2,4,25,5,0,3,0,0,1,1,513,1,1,1,2,0
16_D,12,2,4,25,6,0,3,0,0,1,1,454,1,1,1,2,0
16_D,12,2,4,25,7,0,3,0,0,1,1,503,1,1,1,3,0
16_D,12,2,4,25,8,1,1,2,250,2,2,557,2,2,2,1,0
16_D,12,2,4,25,9,0,1,0,0,1,1,492,1,3,5,1,2
16_D,12,2,4,25,10,1,1,2,200,2,0,0,1,2,1,1,0
16_D,12,2,4,25,11,0,1,0,0,1,1,759,2,3,2,1,2
16_D,12,2,4,25,12,1,4,2,250,1,1,528,2,2,5,2,0
16_D,12,1,4,26,1,0,32899472,0,0,2,2,495,1,3,5,1,99
16_D,12,1,4,26,2,0,32899472,0,0,1,1,501,1,1,1,1,0
16_D,12,1,4,26,3,0,32899472,0,0,1,1,452,1,1,1,3,0
16_D,12,1,4,26,4,0,32899472,0,0,2,2,594,1,1,1,1,0
16_D,12,1,4,26,5,0,32899472,0,0,2,1,501,3,1,4,2,0
16_D,12,1,4,26,6,0,32899472,0,0,1,1,429,1,1,5,1,0
16_D,12,1,4,26,7,0,32899472,0,0,2,2,607,1,1,1,1,0
16_D,12,1,4,26,8,0,32899472,0,0,2,2,420,1,1,1,3,0
16_D,12,1,4,26,9,0,32899472,0,0,2,2,423,1,1,1,3,0
16_D,12,1,4,26,10,0,32899472,0,0,1,2,577,3,1,4,1,0
16_D,12,1,4,26,11,0,32899472,0,0,2,2,628,1,1,5,1,0
16_D,12,1,4,26,12,0,32899472,0,0,2,2,452,1,1,1,3,0
16_D,12,1,4,27,1,0,32899472,0,0,1,1,864,2,3,5,1,0
16_D,12,1,4,27,2,0,32899472,0,0,2,2,472,1,1,5,1,0
16_D,12,1,4,27,3,0,32899472,0,0,2,2,796,2,1,2,2,0
16_D,12,1,4,27,4,0,32899472,0,0,2,2,484,1,1,5,3,0
16_D,12,1,4,27,5,0,32899472,0,0,2,2,611,1,1,1,2,0
16_D,12,1,4,27,6,0,32899472,0,0,2,2,412,1,1,1,2,0
16_D,12,1,4,27,7,0,32899472,0,0,2,2,384,1,1,1,3,0
16_D,12,1,4,27,8,0,32899472,0,0,2,2,589,1,1,1,2,0
16_D,12,1,4,27,9,0,32899472,0,0,2,2,399,1,1,1,3,0
16_D,12,1,4,27,10,0,32899472,0,0,1,1,558,1,1,1,1,0
16_D,12,1,4,27,11,0,32899472,0,0,2,2,656,1,1,1,1,0
16_D,12,1,4,27,12,0,32899472,0,0,2,1,761,4,1,4,2,0
16_D,12,1,4,28,1,0,32899472,0,0,1,1,858,2,3,5,1,0
16_D,12,1,4,28,2,0,32899472,0,0,1,1,487,1,1,5,3,0
16_D,12,1,4,28,3,0,32899472,0,0,2,2,498,1,1,1,1,0
16_D,12,1,4,28,4,0,32899472,0,0,1,1,557,1,1,1,1,0
16_D,12,1,4,28,5,0,32899472,0,0,2,1,523,3,1,4,1,0
16_D,12,1,4,28,6,0,32899472,0,0,2,2,545,1,1,5,2,0
16_D,12,1,4,28,7,0,32899472,0,0,2,2,434,1,1,1,3,0
16_D,12,1,4,28,8,0,32899472,0,0,2,2,621,1,1,1,2,0
16_D,12,1,4,28,9,0,32899472,0,0,1,1,628,1,1,1,1,0
16_D,12,1,4,28,10,0,32899472,0,0,1,1,440,1,1,1,3,0
16_D,12,1,4,28,11,0,32899472,0,0,1,1,530,1,1,1,2,0
16_D,12,1,4,28,12,0,32899472,0,0,2,2,533,1,1,1,1,0
16_D,12,1,4,29,1,0,32899472,0,0,1,1,522,1,3,5,1,0
16_D,12,1,4,29,2,0,32899472,0,0,1,1,435,1,1,1,3,0
16_D,12,1,4,29,3,0,32899472,0,0,2,2,627,1,1,1,1,0
16_D,12,1,4,29,4,0,32899472,0,0,1,1,1859,2,1,2,1,0
16_D,12,1,4,29,5,0,32899472,0,0,2,2,875,2,1,5,1,0
16_D,12,1,4,29,6,0,32899472,0,0,1,2,303,3,1,5,1,0
16_D,12,1,4,29,7,0,32899472,0,0,1,1,651,1,1,5,3,0
16_D,12,1,4,29,8,0,32899472,0,0,1,1,541,1,1,1,2,0
16_D,12,1,4,29,9,0,32899472,0,0,1,1,464,1,1,1,2,0
